ID,Price,neighborhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
45311024,140,Fenway/Kenmore,6,NA,3,3,NA,0,https://www.airbnb.com/rooms/45311024
45329963,75,North End,2,NA,1,2,NA,0,https://www.airbnb.com/rooms/45329963
45346226,49,Beacon Hill,1,NA,1,1,94,16,https://www.airbnb.com/rooms/45346226
45347651,83,Beacon Hill,2,NA,1,1,89,101,https://www.airbnb.com/rooms/45347651
45349044,93,Beacon Hill,2,NA,1,1,88,97,https://www.airbnb.com/rooms/45349044
45349148,112,Beacon Hill,4,NA,1,2,92,60,https://www.airbnb.com/rooms/45349148
45365395,226,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/45365395
45395971,41,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45395971
45396288,47,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45396288
45396513,54,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45396513
45400216,158,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45400216
45424005,229,Columbia Forest,1,NA,NA,0,NA,0,https://www.airbnb.com/rooms/45424005
45435434,95,Back Bay,2,NA,NA,1,87,3,https://www.airbnb.com/rooms/45435434
45440353,155,East Boston,5,NA,2,2,100,6,https://www.airbnb.com/rooms/45440353
45443487,118,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45443487
45443503,156,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45443503
45449241,73,Beacon Hill,1,NA,1,1,89,53,https://www.airbnb.com/rooms/45449241
45453023,133,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45453023
45464868,188,North End,4,NA,2,2,100,5,https://www.airbnb.com/rooms/45464868
45466831,135,North End,4,NA,2,2,100,2,https://www.airbnb.com/rooms/45466831
45471771,99,Back Bay,4,NA,2,2,95,4,https://www.airbnb.com/rooms/45471771
45493404,168,Downtown,4,NA,2,2,80,11,https://www.airbnb.com/rooms/45493404
45493951,191,Downtown,4,NA,2,2,88,8,https://www.airbnb.com/rooms/45493951
45501951,280,Downtown,8,NA,4,4,92,13,https://www.airbnb.com/rooms/45501951
45502178,193,Downtown,6,NA,3,3,98,9,https://www.airbnb.com/rooms/45502178
45515569,43,Jamaica Plain,1,NA,1,1,95,4,https://www.airbnb.com/rooms/45515569
45529756,40,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45529756
45531759,871,Roxbury,8,NA,4,4,100,1,https://www.airbnb.com/rooms/45531759
45532353,151,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45532353
45542821,205,Downtown,8,NA,4,4,92,5,https://www.airbnb.com/rooms/45542821
45543382,208,Downtown,4,NA,2,2,89,13,https://www.airbnb.com/rooms/45543382
45548408,224,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/45548408
45561890,314,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/45561890
45561904,249,Columbia Forest,7,NA,3,3,NA,0,https://www.airbnb.com/rooms/45561904
45561937,155,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45561937
45561950,132,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45561950
45561970,132,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45561970
45562068,228,Columbia Forest,7,NA,3,3,NA,0,https://www.airbnb.com/rooms/45562068
45562075,214,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/45562075
45564746,30,Dorchester,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45564746
45592004,240,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/45592004
45608676,90,Allston-Brighton,4,NA,1,1,NA,0,https://www.airbnb.com/rooms/45608676
45609549,90,Allston-Brighton,4,NA,1,1,NA,0,https://www.airbnb.com/rooms/45609549
45620012,299,Jamaica Plain,4,NA,2,3,100,2,https://www.airbnb.com/rooms/45620012
45641345,28,Roslindale,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45641345
45651449,82,Cambridge,2,NA,NA,NA,100,1,https://www.airbnb.com/rooms/45651449
45652037,91,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45652037
45652898,156,Jamaica Plain,2,NA,1,1,100,2,https://www.airbnb.com/rooms/45652898
45658966,35,Roslindale,1,NA,1,1,100,1,https://www.airbnb.com/rooms/45658966
45669036,397,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45669036
45678417,40,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45678417
45679998,190,Cambridge,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/45679998
45680010,181,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45680010
45680018,142,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45680018
45680039,90,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45680039
45689601,50,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/45689601
45691604,159,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45691604
45698782,116,Fenway/Kenmore,3,NA,NA,2,70,2,https://www.airbnb.com/rooms/45698782
45699854,111,Fenway/Kenmore,3,NA,NA,2,100,1,https://www.airbnb.com/rooms/45699854
45699883,133,Fenway/Kenmore,3,NA,1,2,40,1,https://www.airbnb.com/rooms/45699883
45700375,229,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/45700375
45711774,150,South End,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45711774
45717383,280,Charlestown,8,NA,3,5,NA,0,https://www.airbnb.com/rooms/45717383
45726239,120,South End,3,NA,2,1,NA,0,https://www.airbnb.com/rooms/45726239
45737369,151,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45737369
45737381,148,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45737381
45748301,110,Roxbury,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45748301
45749223,134,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45749223
45750118,156,Pike Place Market,2,NA,NA,1,100,1,https://www.airbnb.com/rooms/45750118
45750132,303,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45750132
45750140,131,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45750140
45750143,139,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45750143
45750148,134,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45750148
45765017,39,Jamaica Plain,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/45765017
45796484,249,Jamaica Plain,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45796484
45801059,177,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45801059
45802196,62,Jamaica Plain,4,NA,1,2,100,3,https://www.airbnb.com/rooms/45802196
45812606,100,North End,3,NA,1,1,60,1,https://www.airbnb.com/rooms/45812606
45816264,29,Jamaica Plain,2,NA,1,0,100,3,https://www.airbnb.com/rooms/45816264
45825193,40,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45825193
45828592,69,North End,3,NA,1,1,100,1,https://www.airbnb.com/rooms/45828592
45838102,52,Roxbury,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/45838102
45840221,99,North End,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45840221
45842062,99,Back Bay,2,NA,NA,1,60,2,https://www.airbnb.com/rooms/45842062
45844741,85,Dorchester,3,NA,3,0,NA,0,https://www.airbnb.com/rooms/45844741
45844803,92,Jamaica Plain,6,NA,2,2,100,4,https://www.airbnb.com/rooms/45844803
45851017,154,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45851017
45859955,94,Jamaica Plain,6,NA,2,2,80,5,https://www.airbnb.com/rooms/45859955
45860506,110,Hyde Park,5,NA,2,3,100,2,https://www.airbnb.com/rooms/45860506
45862289,45,Jamaica Plain,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/45862289
45862337,134,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45862337
45894644,110,Dorchester,3,NA,2,1,NA,0,https://www.airbnb.com/rooms/45894644
45898207,30,Jamaica Plain,4,NA,1,3,100,1,https://www.airbnb.com/rooms/45898207
45898269,278,South End,6,NA,1,2,NA,0,https://www.airbnb.com/rooms/45898269
45898468,30,Jamaica Plain,5,NA,1,5,60,2,https://www.airbnb.com/rooms/45898468
45909498,157,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45909498
45914694,50,Jamaica Plain,5,NA,1,4,70,2,https://www.airbnb.com/rooms/45914694
45937866,112,Downtown,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45937866
45939299,95,Roxbury,4,NA,4,4,NA,0,https://www.airbnb.com/rooms/45939299
45948516,115,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45948516
45970753,240,Fenway/Kenmore,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45970753
45972113,155,Back Bay,7,NA,3,3,NA,0,https://www.airbnb.com/rooms/45972113
45973594,370,Fenway/Kenmore,5,NA,2,3,NA,0,https://www.airbnb.com/rooms/45973594
45984708,217,Back Bay,10,NA,3,6,98,8,https://www.airbnb.com/rooms/45984708
45985572,319,Fenway/Kenmore,7,NA,3,4,NA,0,https://www.airbnb.com/rooms/45985572
45986472,200,Cambridge,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45986472
45987696,270,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45987696
45988903,99,Cambridge,3,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45988903
45989572,250,Cambridge,3,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45989572
45990475,109,Fenway/Kenmore,3,NA,1,2,70,2,https://www.airbnb.com/rooms/45990475
45994892,216,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/45994892
45998415,151,Cambridge,2,NA,1,1,100,1,https://www.airbnb.com/rooms/45998415
45998427,155,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/45998427
45998442,157,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/45998442
45999950,250,Cambridge,3,NA,NA,2,NA,0,https://www.airbnb.com/rooms/45999950
46000101,250,Cambridge,3,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46000101
46005070,112,Fenway/Kenmore,3,NA,1,2,100,1,https://www.airbnb.com/rooms/46005070
46005073,109,Fenway/Kenmore,3,NA,1,2,80,3,https://www.airbnb.com/rooms/46005073
46006191,111,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/46006191
46006469,111,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/46006469
46006509,103,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/46006509
46020985,92,Jamaica Plain,6,NA,2,2,93,6,https://www.airbnb.com/rooms/46020985
46051711,63,Allston-Brighton,4,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46051711
46052911,78,Allston-Brighton,4,NA,NA,0,NA,0,https://www.airbnb.com/rooms/46052911
46053527,92,Allston-Brighton,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/46053527
46054760,28,Jamaica Plain,1,NA,1,3,NA,0,https://www.airbnb.com/rooms/46054760
46054762,31,Jamaica Plain,4,NA,1,3,80,3,https://www.airbnb.com/rooms/46054762
46062311,49,Roxbury,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/46062311
46067677,135,South End,3,NA,2,2,NA,0,https://www.airbnb.com/rooms/46067677
46069678,99,South End,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46069678
46078424,50,Dorchester,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46078424
46090087,64,Jamaica Plain,4,NA,NA,1,90,4,https://www.airbnb.com/rooms/46090087
46103050,168,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46103050
46107420,179,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46107420
46117515,84,Jamaica Plain,6,NA,2,2,94,10,https://www.airbnb.com/rooms/46117515
46135134,150,Fenway/Kenmore,4,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46135134
46135387,160,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46135387
46139264,144,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46139264
46207875,42,Allston-Brighton,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/46207875
46214494,126,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46214494
46215200,360,Downtown,8,NA,4,4,NA,0,https://www.airbnb.com/rooms/46215200
46215205,170,Downtown,6,NA,3,4,NA,0,https://www.airbnb.com/rooms/46215205
46241939,145,South End,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46241939
46259844,119,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46259844
46259864,119,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46259864
46259935,114,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46259935
46260305,119,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46260305
46260360,257,Pike Place Market,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46260360
46260385,109,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46260385
46262706,299,Jamaica Plain,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/46262706
46292830,38,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/46292830
46330627,52,Roxbury,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/46330627
46354869,168,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46354869
46354892,129,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46354892
46384720,203,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46384720
46384781,161,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46384781
46384812,163,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46384812
46384832,187,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46384832
46384856,163,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46384856
46384876,210,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46384876
46384896,136,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46384896
46384918,142,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46384918
46384946,146,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46384946
46385021,131,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385021
46385048,181,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385048
46385071,170,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385071
46385102,175,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385102
46385135,177,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385135
46385157,148,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385157
46385180,150,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46385180
46385324,177,Cambridge,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46385324
46385326,173,Cambridge,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46385326
46385615,245,Cambridge,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46385615
46385734,86,Allston-Brighton,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46385734
46392671,153,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46392671
46400043,135,Dorchester,6,NA,2,2,NA,0,https://www.airbnb.com/rooms/46400043
46427592,199,Jamaica Plain,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/46427592
46463344,145,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46463344
46463549,220,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46463549
46468089,161,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46468089
46485793,96,Back Bay,4,NA,1,2,100,1,https://www.airbnb.com/rooms/46485793
46485863,100,Back Bay,3,NA,1,0,NA,0,https://www.airbnb.com/rooms/46485863
46488623,206,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46488623
46491917,69,Downtown,3,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46491917
46500481,136,South End,4,NA,4,4,NA,0,https://www.airbnb.com/rooms/46500481
46504180,69,Downtown,3,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46504180
46508985,161,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46508985
46510197,68,Back Bay,2,NA,NA,1,100,2,https://www.airbnb.com/rooms/46510197
46512301,132,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46512301
46525022,127,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46525022
46527628,75,East Boston,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46527628
46529051,30,Dorchester,2,NA,1,0,NA,0,https://www.airbnb.com/rooms/46529051
46533845,260,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46533845
46545015,94,Hyde Park,6,NA,3,6,NA,0,https://www.airbnb.com/rooms/46545015
46546108,320,Fenway/Kenmore,5,NA,2,3,NA,0,https://www.airbnb.com/rooms/46546108
46546119,210,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/46546119
46565126,167,Dorchester,6,NA,5,6,NA,0,https://www.airbnb.com/rooms/46565126
46575998,68,Downtown,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/46575998
46576175,58,Downtown,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/46576175
46576290,57,Downtown,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/46576290
46579459,89,Jamaica Plain,6,NA,2,2,93,3,https://www.airbnb.com/rooms/46579459
46579706,80,Jamaica Plain,6,NA,2,2,93,3,https://www.airbnb.com/rooms/46579706
46599924,244,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46599924
46599947,132,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46599947
46603774,115,Back Bay,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46603774
46605778,99,Back Bay,2,NA,NA,1,100,1,https://www.airbnb.com/rooms/46605778
46617742,172,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46617742
46620441,58,Downtown,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/46620441
46621642,182,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46621642
46621676,130,Downtown,6,NA,2,3,100,1,https://www.airbnb.com/rooms/46621676
46622329,84,Downtown,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46622329
46635776,250,Cambridge,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/46635776
46636328,350,Cambridge,5,NA,2,3,NA,0,https://www.airbnb.com/rooms/46636328
46639441,88,Mattapan,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46639441
46695487,185,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46695487
46695843,145,South Boston,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46695843
46696466,85,Allston-Brighton,4,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46696466
46697368,85,Allston-Brighton,4,NA,NA,2,NA,0,https://www.airbnb.com/rooms/46697368
46732553,165,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46732553
46732692,226,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46732692
46733329,49,Back Bay,2,NA,2,2,NA,0,https://www.airbnb.com/rooms/46733329
46743874,30,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/46743874
46751295,133,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46751295
46751979,75,Downtown,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46751979
46772989,172,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46772989
46772992,131,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46772992
46776573,166,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46776573
46776575,168,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46776575
46776608,155,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46776608
46779024,342,Jamaica Plain,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/46779024
46786616,124,Downtown,4,NA,1,2,NA,0,https://www.airbnb.com/rooms/46786616
46794121,97,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46794121
46815794,167,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46815794
46816077,157,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46816077
46819503,161,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46819503
46834258,184,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46834258
46837126,133,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46837126
46873263,201,Pike Place Market,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46873263
46873283,98,Pike Place Market,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46873283
46873714,199,Beacon Hill,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46873714
46876239,130,Back Bay,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46876239
46880344,77,Back Bay,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46880344
46888934,142,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46888934
46896703,85,Back Bay,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46896703
46901418,171,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46901418
46915451,285,Beacon Hill,5,NA,2,4,NA,0,https://www.airbnb.com/rooms/46915451
46922465,183,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46922465
46925207,134,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46925207
46925209,132,Columbia Forest,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46925209
46925214,166,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46925214
46925307,124,Allston-Brighton,6,NA,2,2,NA,0,https://www.airbnb.com/rooms/46925307
46928289,124,Allston-Brighton,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46928289
46948596,220,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46948596
46952553,165,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/46952553
46966098,90,Back Bay,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/46966098
46981797,137,Cambridge,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46981797
46982864,189,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46982864
46983244,71,Downtown,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46983244
46984210,71,Downtown,2,NA,1,2,NA,0,https://www.airbnb.com/rooms/46984210
46984660,69,Downtown,4,NA,1,1,NA,0,https://www.airbnb.com/rooms/46984660
46986481,130,South Boston,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/46986481
46988955,84,Back Bay,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/46988955
46991477,114,Back Bay,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/46991477
47010621,92,Back Bay,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/47010621
47020568,111,Back Bay,5,NA,3,3,NA,0,https://www.airbnb.com/rooms/47020568
47024214,132,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/47024214
47026618,83,Back Bay,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/47026618
47026931,99,Back Bay,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/47026931
47051976,100,Pike Place Market,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/47051976
47053239,172,Columbia Forest,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/47053239
47055362,158,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/47055362
47055367,173,Columbia Forest,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/47055367
47066717,65,Beacon Hill,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/47066717
47097863,79,Downtown,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/47097863
47097994,44,Jamaica Plain,2,NA,1,0,NA,0,https://www.airbnb.com/rooms/47097994
